datetime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,CO(GT)_lag_1,CO(GT)_lag_3,CO(GT)_lag_6,CO(GT)_lag_12,CO(GT)_lag_24,CO_roll_std,CO_roll_max,datetime,month,hour_sin,hour_cos,CO(GT)_rollmean_3,CO(GT)_rollstd_3,CO(GT)_rollmean_24,CO(GT)_rollstd_24
2004-03-14 04:00:00,14/03/2004,04.00.00,,1130.0,5.2,70.0,1130.0,82.0,1452.0,1051.0,12.1,61.1,0.8603,4,6,2.4,2.8,3.1,2.5,,,,2004-03-14 04:00:00,3,0.8660254037844386,0.5000000000000001,2.45,0.07071067811846213,2.8130434782608695,0.9255486568546958
2004-03-14 05:00:00,14/03/2004,05.00.00,1.2,1062.0,3.7,53.0,1272.0,70.0,1377.0,929.0,11.5,63.1,0.8533,5,6,,2.5,2.6,2.3,1.0,,,2004-03-14 05:00:00,3,0.9659258262890683,0.25881904510252074,1.7999999999999998,0.8485281374238427,2.821739130434783,0.9085235383647711
2004-03-14 06:00:00,14/03/2004,06.00.00,1.0,1076.0,2.5,44.0,1395.0,63.0,1333.0,872.0,11.6,62.2,0.8473,6,6,1.2,2.4,2.9,3.2,1.2,,,2004-03-14 06:00:00,3,1.0,6.123233995736766e-17,1.1,0.1414213562372361,2.8130434782608695,0.9255486568546958
2004-03-14 07:00:00,14/03/2004,07.00.00,0.9,1028.0,2.4,74.0,1384.0,67.0,1340.0,853.0,10.4,67.6,0.853,7,6,1.0,,2.8,4.2,1.5,,,2004-03-14 07:00:00,3,0.9659258262890683,-0.25881904510252063,1.0333333333333334,0.1527525231651612,2.78695652173913,0.9715518737968954
2004-03-14 08:00:00,14/03/2004,08.00.00,1.4,1155.0,4.2,101.0,1225.0,84.0,1414.0,959.0,11.6,62.7,0.853,8,6,0.9,1.2,2.5,4.2,2.7,,,2004-03-14 08:00:00,3,0.8660254037844387,-0.49999999999999983,1.0999999999999999,0.2645751311064394,2.7304347826086954,1.0137396037394026
2004-03-14 09:00:00,14/03/2004,09.00.00,1.6,1235.0,6.4,118.0,1055.0,83.0,1527.0,1093.0,12.4,60.0,0.8627,9,6,1.4,1.0,2.4,4.2,3.7,,,2004-03-14 09:00:00,3,0.7071067811865476,-0.7071067811865475,1.3,0.36055512754638386,2.639130434782609,1.0170094888422891
2004-03-14 10:00:00,14/03/2004,10.00.00,2.2,1332.0,8.6,144.0,952.0,98.0,1614.0,1225.0,14.5,53.1,0.8728,10,6,1.6,0.9,,3.1,3.2,,,2004-03-14 10:00:00,3,0.49999999999999994,-0.8660254037844387,1.7333333333333336,0.4163331998932122,2.595652173913044,1.013310623141951
2004-03-14 11:00:00,14/03/2004,11.00.00,2.8,1445.0,10.9,176.0,878.0,114.0,1696.0,1355.0,16.9,46.1,0.8789,11,6,2.2,1.4,1.2,2.6,4.1,,,2004-03-14 11:00:00,3,0.258819045102521,-0.9659258262890682,2.2,0.5999999999999887,2.5391304347826087,0.9604634915378474
2004-03-14 12:00:00,14/03/2004,12.00.00,2.8,1416.0,10.7,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474,12,6,2.8,1.6,1.0,2.9,3.6,,,2004-03-14 12:00:00,3,1.2246467991473532e-16,-1.0,2.6,0.346410161513754,2.5043478260869563,0.9344314075072422
2004-03-14 13:00:00,14/03/2004,13.00.00,2.0,1281.0,7.5,113.0,1084.0,104.0,1525.0,980.0,21.2,31.4,0.7812,13,6,2.8,2.2,0.9,2.8,2.8,,,2004-03-14 13:00:00,3,-0.2588190451025208,-0.9659258262890683,2.533333333333333,0.46188021535168494,2.4695652173913043,0.9378092375360261
2004-03-14 14:00:00,14/03/2004,14.00.00,1.8,1207.0,7.5,103.0,1104.0,102.0,1490.0,872.0,21.4,30.2,0.7616,14,6,2.0,2.8,1.4,2.5,2.0,,,2004-03-14 14:00:00,3,-0.4999999999999998,-0.8660254037844388,2.2,0.5291502622129058,2.4608695652173913,0.9432724133832175
2004-03-14 15:00:00,14/03/2004,15.00.00,1.9,1258.0,8.2,112.0,1081.0,107.0,1511.0,900.0,21.9,29.0,0.7525,15,6,1.8,2.8,1.6,2.4,2.0,,,2004-03-14 15:00:00,3,-0.7071067811865471,-0.7071067811865479,1.9000000000000001,0.09999999999994251,2.4565217391304346,0.9457205463447717
2004-03-14 16:00:00,14/03/2004,16.00.00,3.0,1458.0,11.9,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,16,6,1.9,2.0,2.2,,2.5,,,2004-03-14 16:00:00,3,-0.8660254037844384,-0.5000000000000004,2.2333333333333334,0.6658328118479295,2.4782608695652173,0.9524879010155589
2004-03-14 17:00:00,14/03/2004,17.00.00,2.9,1438.0,12.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,17,6,3.0,1.8,2.8,1.2,2.3,,,2004-03-14 17:00:00,3,-0.9659258262890683,-0.25881904510252063,2.6,0.60827625302981,2.5043478260869567,0.9555951314944869
2004-03-14 18:00:00,14/03/2004,18.00.00,2.5,1478.0,12.2,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,18,6,2.9,1.9,2.8,1.0,3.2,,,2004-03-14 18:00:00,3,-1.0,-1.8369701987210297e-16,2.8000000000000003,0.26457513110642983,2.473913043478261,0.9435028502651677
2004-03-14 19:00:00,14/03/2004,19.00.00,4.6,1808.0,20.6,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,19,6,2.5,3.0,2.0,0.9,4.2,,,2004-03-14 19:00:00,3,-0.9659258262890684,0.2588190451025203,3.3333333333333335,1.1150485789118407,2.491304347826087,0.9797555555426049
2004-03-14 20:00:00,14/03/2004,20.00.00,5.9,1898.0,23.1,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,20,6,4.6,2.9,1.8,1.4,4.2,,,2004-03-14 20:00:00,3,-0.8660254037844386,0.5000000000000001,4.333333333333333,1.7156145643276968,2.5652173913043477,1.1617419114307193
2004-03-14 21:00:00,14/03/2004,21.00.00,3.4,1560.0,14.7,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,21,6,5.9,2.5,1.9,1.6,4.2,,,2004-03-14 21:00:00,3,-0.7071067811865477,0.7071067811865474,4.633333333333334,1.250333288900728,2.5304347826086953,1.1218632158595858
2004-03-14 22:00:00,14/03/2004,22.00.00,2.1,1324.0,9.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,22,6,3.4,4.6,3.0,2.2,3.1,,,2004-03-14 22:00:00,3,-0.5000000000000004,0.8660254037844384,3.8000000000000003,1.9313207915827917,2.4869565217391303,1.1181577168905532
2004-03-14 23:00:00,14/03/2004,23.00.00,2.2,1349.0,8.8,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,23,6,2.1,5.9,2.9,2.8,2.6,,,2004-03-14 23:00:00,3,-0.25881904510252157,0.9659258262890681,2.566666666666667,0.7234178138070139,2.4695652173913047,1.1194295554630787
2004-03-15 00:00:00,15/03/2004,00.00.00,1.8,1239.0,7.4,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,0,0,2.2,3.4,2.5,2.8,2.9,,,2004-03-15 00:00:00,3,0.0,1.0,2.0333333333333337,0.20816659994658557,2.4217391304347826,1.123693795940678
2004-03-15 01:00:00,15/03/2004,01.00.00,1.8,1239.0,6.9,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,1,0,1.8,2.1,4.6,2.0,2.8,,,2004-03-15 01:00:00,3,0.25881904510252074,0.9659258262890683,1.9333333333333336,0.23094010767582643,2.378260869565217,1.1277316418929104
2004-03-15 02:00:00,15/03/2004,02.00.00,1.8,1224.0,7.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,2,0,1.8,2.2,5.9,1.8,2.5,,,2004-03-15 02:00:00,3,0.49999999999999994,0.8660254037844387,1.8,0.0,2.347826086956522,1.1337265844900366
2004-03-15 03:00:00,15/03/2004,03.00.00,1.1,1078.0,4.4,,1128.0,,1487.0,1021.0,12.6,63.5,0.923,3,0,1.8,1.8,3.4,1.9,2.4,,,2004-03-15 03:00:00,3,0.7071067811865475,0.7071067811865476,1.5666666666666667,0.4041451884327266,2.2913043478260873,1.1630340585485321
2004-03-15 04:00:00,15/03/2004,04.00.00,,1078.0,4.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,4,0,1.1,1.8,2.1,3.0,,,,2004-03-15 04:00:00,3,0.8660254037844386,0.5000000000000001,1.45,0.4949747468305658,2.2913043478260873,1.1630340585485321
2004-03-15 05:00:00,15/03/2004,05.00.00,1.0,1075.0,3.9,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,5,0,,1.8,2.2,2.9,1.2,,,2004-03-15 05:00:00,3,0.9659258262890683,0.25881904510252074,1.05,0.07071067811856153,2.282608695652174,1.1722752445615554
2004-03-15 06:00:00,15/03/2004,06.00.00,1.4,1157.0,6.4,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,6,0,1.0,1.1,1.8,2.5,1.0,,,2004-03-15 06:00:00,3,1.0,6.123233995736766e-17,1.2,0.282842712474593,2.3,1.1552252830272767
2004-03-15 07:00:00,15/03/2004,07.00.00,2.2,1314.0,9.7,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,7,0,1.4,,1.8,4.6,0.9,,,2004-03-15 07:00:00,3,0.9659258262890683,-0.25881904510252063,1.5333333333333332,0.6110100926607714,2.356521739130435,1.1147058670162597
2004-03-15 08:00:00,15/03/2004,08.00.00,5.5,1797.0,25.9,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,8,0,2.2,1.0,1.8,5.9,1.4,,,2004-03-15 08:00:00,3,0.8660254037844387,-0.49999999999999983,3.033333333333333,2.1733231083604014,2.534782608695652,1.2715805110363356
2004-03-15 09:00:00,15/03/2004,09.00.00,8.1,1961.0,36.7,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,9,0,5.5,1.4,1.1,3.4,1.6,,,2004-03-15 09:00:00,3,0.7071067811865476,-0.7071067811865475,5.266666666666667,2.956912804486007,2.817391304347826,1.7033795749287894
2004-03-15 10:00:00,15/03/2004,10.00.00,5.8,1771.0,26.6,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,10,0,8.1,2.2,,2.1,2.2,,,2004-03-15 10:00:00,3,0.49999999999999994,-0.8660254037844387,6.466666666666666,1.422439219556779,2.9739130434782606,1.8063568033989768
2004-03-15 11:00:00,15/03/2004,11.00.00,4.2,1564.0,20.1,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,11,0,5.8,5.5,1.0,2.2,2.8,,,2004-03-15 11:00:00,3,0.258819045102521,-0.9659258262890682,6.033333333333334,1.96044212700434,3.034782608695652,1.8237346038111846
2004-03-15 12:00:00,15/03/2004,12.00.00,3.1,1430.0,14.1,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,12,0,4.2,8.1,1.4,1.8,2.8,,,2004-03-15 12:00:00,3,1.2246467991473532e-16,-1.0,4.366666666666666,1.3576941236277449,3.047826086956522,1.8230517783544335
2004-03-15 13:00:00,15/03/2004,13.00.00,2.9,1417.0,14.9,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,13,0,3.1,5.8,2.2,1.8,2.0,,,2004-03-15 13:00:00,3,-0.2588190451025208,-0.9659258262890683,3.4,0.6999999999999885,3.0869565217391304,1.8091445361189826
2004-03-15 14:00:00,15/03/2004,14.00.00,2.9,1400.0,15.4,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,14,0,2.9,4.2,5.5,1.8,1.8,,,2004-03-15 14:00:00,3,-0.4999999999999998,-0.8660254037844388,2.966666666666667,0.11547005383786693,3.1347826086956525,1.7879924485431784
2004-03-15 15:00:00,15/03/2004,15.00.00,2.5,1317.0,12.1,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,15,0,2.9,3.1,8.1,1.1,1.9,,,2004-03-15 15:00:00,3,-0.7071067811865471,-0.7071067811865479,2.766666666666667,0.23094010767582382,3.1608695652173915,1.7734760757631738
2004-03-15 16:00:00,15/03/2004,16.00.00,2.3,1318.0,11.5,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,16,0,2.5,2.9,5.8,,3.0,,,2004-03-15 16:00:00,3,-0.8660254037844384,-0.5000000000000004,2.5666666666666664,0.3055050463303715,3.130434782608696,1.7823464571403147
2004-03-15 17:00:00,15/03/2004,17.00.00,2.8,1445.0,14.8,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,17,0,2.3,2.9,4.2,1.0,2.9,,,2004-03-15 17:00:00,3,-0.9659258262890683,-0.25881904510252063,2.533333333333333,0.251661147842337,3.1260869565217386,1.7830559546883005
2004-03-15 18:00:00,15/03/2004,18.00.00,6.1,1917.0,32.1,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,18,0,2.8,2.5,3.1,1.4,2.5,,,2004-03-15 18:00:00,3,-1.0,-1.8369701987210297e-16,3.733333333333333,2.064784088793139,3.282608695652174,1.8809214796604936
2004-03-15 19:00:00,15/03/2004,19.00.00,8.0,2040.0,39.2,404.0,542.0,187.0,2679.0,2122.0,20.4,42.5,1.0086,19,0,6.1,2.3,2.9,2.2,4.6,,,2004-03-15 19:00:00,3,-0.9659258262890684,0.2588190451025203,5.633333333333333,2.6312227829154455,3.430434782608696,2.108949497780761
2004-03-15 20:00:00,15/03/2004,20.00.00,6.5,1895.0,31.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,20,0,8.0,2.8,2.9,5.5,5.9,,,2004-03-15 20:00:00,3,-0.8660254037844386,0.5000000000000001,6.866666666666667,1.0016652800877617,3.4565217391304346,2.1443002857377556
2004-03-15 21:00:00,15/03/2004,21.00.00,4.2,1595.0,19.9,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,21,0,6.5,6.1,2.5,8.1,3.4,,,2004-03-15 21:00:00,3,-0.7071067811865477,0.7071067811865474,6.233333333333333,1.913983629327403,3.491304347826087,2.1498230463074823
2004-03-15 22:00:00,15/03/2004,22.00.00,3.2,1439.0,15.3,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654,22,0,4.2,8.0,2.3,5.8,2.1,,,2004-03-15 22:00:00,3,-0.5000000000000004,0.8660254037844384,4.633333333333334,1.6921386861996008,3.5391304347826082,2.1296049848045406
2004-03-15 23:00:00,15/03/2004,23.00.00,1.4,1142.0,6.9,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058,23,0,3.2,6.5,2.8,4.2,2.2,,,2004-03-15 23:00:00,3,-0.25881904510252157,0.9659258262890681,2.9333333333333336,1.4189197769195152,3.5043478260869567,2.1588040167205302
2004-03-16 00:00:00,16/03/2004,00.00.00,2.1,1304.0,11.1,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494,0,1,1.4,4.2,6.1,3.1,1.8,,,2004-03-16 00:00:00,3,0.0,1.0,2.2333333333333334,0.9073771725877461,3.5173913043478255,2.1489219652300595
2004-03-16 01:00:00,16/03/2004,01.00.00,1.2,1074.0,5.4,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148,1,1,2.1,3.2,8.0,2.9,1.8,,,2004-03-16 01:00:00,3,0.25881904510252074,0.9659258262890683,1.5666666666666667,0.47258156262526513,3.491304347826087,2.174211046768305
2004-03-16 02:00:00,16/03/2004,02.00.00,0.8,968.0,2.8,43.0,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879,2,1,1.2,1.4,6.5,2.9,1.8,,,2004-03-16 02:00:00,3,0.49999999999999994,0.8660254037844387,1.3666666666666665,0.6658328118479435,3.4478260869565216,2.219104972161154
2004-03-16 03:00:00,16/03/2004,03.00.00,0.7,929.0,2.3,,1376.0,,1364.0,826.0,13.6,62.1,0.9636,3,1,0.8,2.1,4.2,2.5,1.1,,,2004-03-16 03:00:00,3,0.7071067811865475,0.7071067811865476,0.9,0.2645751311064766,3.430434782608696,2.239812245095698
2004-03-16 04:00:00,16/03/2004,04.00.00,,941.0,2.6,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945,4,1,0.7,1.2,3.2,2.3,,,,2004-03-16 04:00:00,3,0.8660254037844386,0.5000000000000001,0.7500000000000001,0.0707106781188036,3.430434782608696,2.239812245095698
2004-03-16 05:00:00,16/03/2004,05.00.00,0.6,937.0,2.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,5,1,,0.8,1.4,2.8,1.0,,,2004-03-16 05:00:00,3,0.9659258262890683,0.25881904510252074,0.6499999999999999,0.07071067811881479,3.4130434782608696,2.2609942197316824
2004-03-16 06:00:00,16/03/2004,06.00.00,0.9,1017.0,3.5,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081,6,1,0.6,0.7,2.1,6.1,1.4,,,2004-03-16 06:00:00,3,1.0,6.123233995736766e-17,0.75,0.21213203435601388,3.391304347826087,2.283520615882864
2004-03-16 07:00:00,16/03/2004,07.00.00,1.3,1171.0,5.1,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,7,1,0.9,,1.2,8.0,2.2,,,2004-03-16 07:00:00,3,0.9659258262890683,-0.25881904510252063,0.9333333333333332,0.35118845842843754,3.3521739130434782,2.3123914353321817
2004-03-16 08:00:00,16/03/2004,08.00.00,3.4,1541.0,16.2,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719,8,1,1.3,0.6,0.8,6.5,5.5,,,2004-03-16 08:00:00,3,0.8660254037844387,-0.49999999999999983,1.8666666666666665,1.342882471898913,3.260869565217391,2.264697276666511
2004-03-16 09:00:00,16/03/2004,09.00.00,3.7,1539.0,19.7,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,9,1,3.4,0.9,0.7,4.2,8.1,,,2004-03-16 09:00:00,3,0.7071067811865476,-0.7071067811865475,2.8000000000000003,1.3076696830621997,3.069565217391305,2.008716184895828
2004-03-16 10:00:00,16/03/2004,10.00.00,5.3,1735.0,25.1,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,10,1,3.7,1.3,,3.2,5.8,,,2004-03-16 10:00:00,3,0.49999999999999994,-0.8660254037844387,4.133333333333333,1.0214368964029619,3.047826086956522,1.980328155822434
2004-03-16 11:00:00,16/03/2004,11.00.00,4.1,1571.0,20.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,11,1,5.3,3.4,0.6,1.4,4.2,,,2004-03-16 11:00:00,3,0.258819045102521,-0.9659258262890682,4.366666666666667,0.8326663997864409,3.0434782608695654,1.977791717813426
2004-03-16 12:00:00,16/03/2004,12.00.00,3.3,1452.0,18.3,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,12,1,4.1,3.7,0.9,2.1,3.1,,,2004-03-16 12:00:00,3,1.2246467991473532e-16,-1.0,4.233333333333333,1.0066445913694237,3.052173913043478,1.978491060750681
2004-03-16 13:00:00,16/03/2004,13.00.00,4.0,1579.0,22.3,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,13,1,3.3,5.3,1.3,1.2,2.9,,,2004-03-16 13:00:00,3,-0.2588190451025208,-0.9659258262890683,3.7999999999999994,0.4358898943540499,3.1,1.9879180520882096
2004-03-16 14:00:00,16/03/2004,14.00.00,3.8,1466.0,20.4,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,14,1,4.0,4.1,3.4,0.8,2.9,,,2004-03-16 14:00:00,3,-0.4999999999999998,-0.8660254037844388,3.6999999999999997,0.3605551275463792,3.1391304347826083,1.9926544950790872
2004-03-16 15:00:00,16/03/2004,15.00.00,2.8,1280.0,14.6,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,15,1,3.8,3.3,3.7,0.7,2.5,,,2004-03-16 15:00:00,3,-0.7071067811865471,-0.7071067811865479,3.533333333333333,0.6429100507328538,3.152173913043478,1.9892596990331923
2004-03-16 16:00:00,16/03/2004,16.00.00,2.9,1407.0,16.6,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,16,1,2.8,4.0,5.3,,2.3,,,2004-03-16 16:00:00,3,-0.8660254037844384,-0.5000000000000004,3.1666666666666665,0.5507570547286016,3.178260869565217,1.9814954228238673
2004-03-16 17:00:00,16/03/2004,17.00.00,2.9,1389.0,15.8,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,17,1,2.9,3.8,4.1,0.6,2.8,,,2004-03-16 17:00:00,3,-0.9659258262890683,-0.25881904510252063,2.8666666666666667,0.05773502691890491,3.182608695652174,1.980737276395526
2004-03-16 18:00:00,16/03/2004,18.00.00,3.4,1447.0,17.8,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,18,1,2.9,2.8,3.3,0.9,6.1,,,2004-03-16 18:00:00,3,-1.0,-1.8369701987210297e-16,3.0666666666666664,0.2886751345947979,3.0652173913043472,1.8772825368921313
2004-03-16 19:00:00,16/03/2004,19.00.00,3.9,1551.0,19.1,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,19,1,3.4,2.9,4.0,1.3,8.0,,,2004-03-16 19:00:00,3,-0.9659258262890684,0.2588190451025203,3.4,0.4999999999999881,2.8869565217391306,1.5542622768684955
2004-03-16 20:00:00,16/03/2004,20.00.00,3.2,1474.0,15.8,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,20,1,3.9,2.9,3.8,3.4,6.5,,,2004-03-16 20:00:00,3,-0.8660254037844386,0.5000000000000001,3.5,0.360555127546381,2.743478260869565,1.3436132042696454
2004-03-16 21:00:00,16/03/2004,21.00.00,5.1,1800.0,24.9,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,21,1,3.2,3.4,2.8,3.7,4.2,,,2004-03-16 21:00:00,3,-0.7071067811865477,0.7071067811865474,4.066666666666666,0.9609023536932951,2.782608695652174,1.399887064897165
2004-03-16 22:00:00,16/03/2004,22.00.00,2.6,1379.0,13.5,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,22,1,5.1,3.9,2.9,5.3,3.2,,,2004-03-16 22:00:00,3,-0.5000000000000004,0.8660254037844384,3.6333333333333333,1.3051181300301204,2.756521739130435,1.397343611986855
2004-03-16 23:00:00,16/03/2004,23.00.00,1.7,1201.0,9.1,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,23,1,2.6,3.2,2.9,4.1,1.4,,,2004-03-16 23:00:00,3,-0.25881904510252157,0.9659258262890681,3.1333333333333333,1.7616280348965054,2.7695652173913046,1.3854552197772043
2004-03-17 00:00:00,17/03/2004,00.00.00,1.7,1205.0,8.6,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,0,2,1.7,5.1,3.4,3.3,2.1,,,2004-03-17 00:00:00,3,0.0,1.0,2.0,0.5196152422706647,2.752173913043478,1.396707025053568
2004-03-17 01:00:00,17/03/2004,01.00.00,1.2,1072.0,5.4,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059,1,2,1.7,2.6,3.9,4.0,1.2,,,2004-03-17 01:00:00,3,0.25881904510252074,0.9659258262890683,1.5333333333333332,0.28867513459482286,2.752173913043478,1.396707025053568
2004-03-17 02:00:00,17/03/2004,02.00.00,0.9,998.0,4.1,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891,2,2,1.2,1.7,3.2,3.8,0.8,,,2004-03-17 02:00:00,3,0.49999999999999994,0.8660254037844387,1.2666666666666666,0.4041451884327482,2.756521739130435,1.3904956889072189
2004-03-17 03:00:00,17/03/2004,03.00.00,0.7,933.0,2.6,,1292.0,,1332.0,884.0,13.1,57.9,0.8666,3,2,0.9,1.7,5.1,2.8,0.7,,,2004-03-17 03:00:00,3,0.7071067811865475,0.7071067811865476,0.9333333333333332,0.25166114784238086,2.756521739130435,1.3904956889072189
2004-03-17 04:00:00,17/03/2004,04.00.00,,883.0,1.9,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447,4,2,0.7,1.2,2.6,2.9,,,,2004-03-17 04:00:00,3,0.8660254037844386,0.5000000000000001,0.7999999999999999,0.14142135623739877,2.756521739130435,1.3904956889072189
2004-03-17 05:00:00,17/03/2004,05.00.00,0.5,869.0,1.6,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026,5,2,,0.9,1.7,2.9,0.6,,,2004-03-17 05:00:00,3,0.9659258262890683,0.25881904510252074,0.6,0.1414213562374121,2.752173913043478,1.3976830064650785
2004-03-17 06:00:00,17/03/2004,06.00.00,0.5,891.0,1.9,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978,6,2,0.5,0.7,1.7,3.4,0.9,,,2004-03-17 06:00:00,3,1.0,6.123233995736766e-17,0.5,0.0,2.734782608695652,1.4240175866036617
2004-03-17 07:00:00,17/03/2004,07.00.00,1.6,1173.0,7.5,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,7,2,0.5,,1.2,3.9,1.3,,,2004-03-17 07:00:00,3,0.9659258262890683,-0.25881904510252063,0.8666666666666667,0.6350852961085978,2.747826086956522,1.4115979227996085
2004-03-17 08:00:00,17/03/2004,08.00.00,4.1,1587.0,21.4,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,8,2,1.6,0.5,0.9,3.2,3.4,,,2004-03-17 08:00:00,3,0.8660254037844387,-0.49999999999999983,2.0666666666666664,1.8448125469362282,2.7782608695652176,1.4336718661405201
2004-03-17 09:00:00,17/03/2004,09.00.00,6.6,1852.0,36.4,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,9,2,4.1,0.5,0.7,5.1,3.7,,,2004-03-17 09:00:00,3,0.7071067811865476,-0.7071067811865475,4.1,2.4999999999999956,2.904347826086956,1.6321982558026018
2004-03-17 10:00:00,17/03/2004,10.00.00,4.3,1522.0,21.3,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,10,2,6.6,1.6,,2.6,5.3,,,2004-03-17 10:00:00,3,0.49999999999999994,-0.8660254037844387,5.0,1.3892443989449699,2.860869565217391,1.5778982368485612
2004-03-17 11:00:00,17/03/2004,11.00.00,2.9,1438.0,15.4,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,11,2,4.3,4.1,0.5,1.7,4.1,,,2004-03-17 11:00:00,3,0.258819045102521,-0.9659258262890682,4.6,1.8681541692269334,2.808695652173913,1.554732670232836
2004-03-17 12:00:00,17/03/2004,12.00.00,2.5,1393.0,12.5,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,12,2,2.9,6.6,0.5,1.7,3.3,,,2004-03-17 12:00:00,3,1.2246467991473532e-16,-1.0,3.233333333333333,0.9451631252505155,2.773913043478261,1.552188306085767
2004-03-17 13:00:00,17/03/2004,13.00.00,2.8,1452.0,15.1,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,13,2,2.5,4.3,1.6,1.2,4.0,,,2004-03-17 13:00:00,3,-0.2588190451025208,-0.9659258262890683,2.733333333333333,0.20816659994659675,2.7217391304347824,1.5290985228199372
2004-03-17 14:00:00,17/03/2004,14.00.00,2.6,1389.0,13.7,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,14,2,2.8,2.9,4.1,0.9,3.8,,,2004-03-17 14:00:00,3,-0.4999999999999998,-0.8660254037844388,2.6333333333333333,0.15275252316517532,2.6695652173913045,1.5110005061694267
